EVENT_DATE,LATITUDE,LONGITUDE
2020-06-08,40.845,-73.865
2020-06-08,40.783,-73.966
2020-06-08,39.47,-76.832
2020-06-08,37.293,-80.055
2020-06-08,41.985,-72.446
2020-06-08,43.048,-76.147
2020-06-08,39.401,-76.602
2020-06-08,41.605,-73.119
2020-06-08,26.16,-80.139
2020-06-08,38.642,-90.323
2020-06-08,33.68,-116.175
2020-06-08,41.586,-93.623
2020-06-08,33.961,-116.503
2020-06-08,39.473,-118.779
2020-06-08,41.661,-91.53
2020-06-08,38.019,-122.135
2020-06-08,33.831,-116.547
2020-06-08,33.449,-112.074
2020-06-08,36.712,-97.073
2020-06-08,29.428,-98.488
2020-06-08,32.838,-116.972
2020-06-08,38.104,-122.257
2020-06-08,46.417,-117.018
2020-06-08,47.617,-122.319
2020-06-08,39.239,-77.282
2020-06-08,38.846,-77.316
2020-06-08,38.882,-77.171
2020-06-08,39.143,-77.201
2020-06-08,39.417,-76.458
2020-06-08,38.991,-77.026
2020-06-08,38.978,-77.007
2020-06-08,42.335,-83.048
2020-06-08,44.054,-71.128
2020-06-08,41.676,-86.25
2020-06-08,32.832,-117.275
2020-06-08,32.717,-117.166
2020-06-08,43.475,-110.769
2020-06-08,41.311,-105.594
2020-06-08,45.523,-122.676
2020-06-08,41.577,-93.711
2020-06-08,39.961,-82.999
2020-06-08,34.027,-118.781
2020-06-08,41.433,-96.498
2020-06-08,35.411,-80.843
2020-06-08,40.722,-74.605
2020-06-08,40.816,-79.522
2020-06-08,40.738,-73.242
2020-06-08,42.059,-93.88
2020-06-08,43.373,-72.338
2020-06-08,34.77,-84.97
2020-06-08,40.059,-106.386
2020-06-08,40.195,-88.404
2020-06-08,39.418,-92.438
2020-06-08,45.149,-122.582
2020-06-08,29.026,-80.927
2020-06-08,40.714,-74.006
2020-06-08,41.539,-74.063
2020-06-08,41.346,-88.843
2020-06-08,37.411,-94.705
2020-06-08,33.332,-105.673
2020-06-08,39.609,-85.446
2020-06-08,47.66,-117.429
2020-06-08,41.674,-73.073
2020-06-08,44.225,-74.462
2020-06-08,47.567,-122.633
2020-06-08,36.857,-88.35
2020-06-08,27.499,-82.575
2020-06-08,40.292,-79.882
2020-06-08,30.332,-81.657
2020-06-08,35.721,-77.916
2020-06-08,42.359,-71.064
2020-06-08,31.762,-106.485
2020-06-08,35.283,-120.659
2020-06-08,38.441,-122.721
2020-06-08,34.8,-87.677
2020-06-08,27.767,-82.641
2020-06-08,33.961,-83.378
2020-06-08,41.505,-73.97
2020-06-08,40.68,-73.455
2020-06-08,40.705,-73.375
2020-06-08,40.868,-74.031
2020-06-08,38.029,-78.477
2020-06-08,36.99,-86.444
2020-06-08,32.855,-79.975
2020-06-08,38.763,-93.736
2020-06-08,39.769,-86.158
2020-06-08,38.952,-92.334
2020-06-08,41.929,-88.75
2020-06-08,39.769,-86.158
2020-06-08,39.116,-94.627
2020-06-08,43.075,-89.384
2020-06-08,41.625,-87.718
2020-06-08,41.916,-83.398
2020-06-08,41.748,-88.166
2020-06-08,42.128,-87.829
2020-06-08,43.112,-88.499
2020-06-08,41.512,-82.938
2020-06-08,42.259,-89.064
2020-06-08,32.725,-97.321
2020-06-08,42.535,-72.535
2020-06-08,47.606,-122.333
2020-06-08,40.493,-74.524
2020-06-08,39.633,-105.317
2020-06-08,30.505,-97.82
2020-06-08,28.02,-82.783
2020-06-08,41.122,-74.58
2020-06-08,32.899,-96.972
2020-06-08,27.91,-82.787
2020-06-08,38.641,-83.744
2020-06-08,40.866,-73.532
2020-06-08,44.861,-92.623
2020-06-08,43.089,-87.888
2020-06-08,41.448,-71.525
2020-06-08,36.069,-79.401
2020-06-08,36.294,-82.473
2020-06-08,40.799,-76.862
2020-06-08,36.586,-79.395
2020-06-08,41.211,-80.497
2020-06-08,41.081,-85.139
2020-06-08,38.041,-84.504
2020-06-08,45.373,-84.955
2020-06-08,34.226,-77.945
2020-06-09,38.979,-76.491
2020-06-09,37.03,-76.345
2020-06-09,26.934,-80.094
2020-06-09,38.041,-84.504
2020-06-09,38.254,-85.759
2020-06-09,40.845,-73.865
2020-06-09,40.783,-73.966
2020-06-09,40.731,-73.796
2020-06-09,36.835,-76.298
2020-06-09,27.336,-82.531
2020-06-09,26.659,-80.241
2020-06-09,39.739,-104.991
2020-06-09,29.76,-95.364
2020-06-09,36.175,-115.137
2020-06-09,33.415,-111.831
2020-06-09,36.603,-121.894
2020-06-09,35.223,-97.439
2020-06-09,37.804,-122.271
2020-06-09,31.846,-102.368
2020-06-09,33.449,-112.074
2020-06-09,40.778,-111.888
2020-06-09,29.428,-98.488
2020-06-09,37.779,-122.419
2020-06-09,37.334,-121.891
2020-06-09,41.354,-72.396
2020-06-09,36.1,-80.244
2020-06-09,47.617,-122.319
2020-06-09,39.158,-75.524
2020-06-09,41.32,-81.627
2020-06-09,42.335,-83.048
2020-06-09,46.546,-87.407
2020-06-09,43.038,-87.906
2020-06-09,45.523,-122.676
2020-06-09,37.265,-97.372
2020-06-09,40.808,-96.7
2020-06-09,38.714,-77.101
2020-06-09,32.9,-105.96
2020-06-09,32.957,-105.742
2020-06-09,41.311,-105.594
2020-06-09,42.073,-72.034
2020-06-09,41.836,-96.467
2020-06-09,44.388,-68.8
2020-06-09,32.545,-94.367
2020-06-09,41.525,-74.239
2020-06-09,44.406,-70.79
2020-06-09,41.661,-91.53
2020-06-09,35.908,-75.676
2020-06-09,33.41,-111.73
2020-06-09,25.791,-80.134
2020-06-09,40.421,-79.788
2020-06-09,41.308,-72.928
2020-06-09,35.781,-78.639
2020-06-09,42.408,-71.013
2020-06-09,42.643,-95.202
2020-06-09,32.351,-95.301
2020-06-09,40.696,-73.65
2020-06-09,39.963,-76.728
2020-06-09,40.69,-73.986
2020-06-09,41.167,-87.663
2020-06-09,28.019,-82.113
2020-06-09,34.181,-118.313
2020-06-09,33.215,-97.133
2020-06-09,32.717,-117.166
2020-06-09,30.421,-87.217
2020-06-09,35.533,-90.421
2020-06-09,36.063,-94.157
2020-06-09,35.15,-90.049
2020-06-09,30.153,-85.611
2020-06-09,27.712,-82.298
2020-06-09,29.955,-90.075
2020-06-09,27.767,-82.641
2020-06-09,36.077,-87.388
2020-06-09,35.046,-85.31
2020-06-09,39.952,-75.164
2020-06-09,34.853,-82.394
2020-06-09,39.577,-77.0
2020-06-09,34.226,-77.945
2020-06-09,39.251,-76.52
2020-06-09,35.34,-97.487
2020-06-09,41.664,-83.555
2020-06-09,41.583,-87.5
2020-06-09,40.869,-82.318
2020-06-09,40.484,-88.994
2020-06-09,38.952,-92.334
2020-06-09,43.049,-88.008
2020-06-09,43.013,-83.687
2020-06-09,38.789,-90.323
2020-06-09,45.373,-84.955
2020-06-09,38.727,-90.383
2020-06-09,43.751,-87.715
2020-06-09,33.756,-84.39
2020-06-09,41.767,-75.056
2020-06-09,40.429,-74.165
2020-06-09,43.119,-124.408
2020-06-09,36.53,-87.359
2020-06-09,44.052,-123.087
2020-06-09,32.725,-97.321
2020-06-09,38.246,-122.631
2020-06-09,34.503,-84.951
2020-06-09,42.44,-79.332
2020-06-09,41.448,-71.525
2020-06-09,39.951,-86.262
2020-06-09,33.994,-96.371
2020-06-09,42.189,-120.346
2020-06-09,36.678,-121.656
2020-06-10,42.359,-71.064
2020-06-10,41.534,-73.366
2020-06-10,32.777,-79.931
2020-06-10,40.666,-74.194
2020-06-10,41.553,-70.609
2020-06-10,38.041,-84.504
2020-06-10,25.942,-80.246
2020-06-10,40.845,-73.865
2020-06-10,40.69,-73.986
2020-06-10,40.783,-73.966
2020-06-10,40.731,-73.796
2020-06-10,41.667,-72.638
2020-06-10,29.895,-81.314
2020-06-10,35.084,-106.651
2020-06-10,41.586,-93.623
2020-06-10,31.762,-106.485
2020-06-10,38.408,-121.374
2020-06-10,33.866,-118.4
2020-06-10,29.76,-95.364
2020-06-10,42.734,-84.555
2020-06-10,36.175,-115.137
2020-06-10,34.043,-118.25
2020-06-10,38.478,-107.876
2020-06-10,37.804,-122.271
2020-06-10,40.778,-111.888
2020-06-10,40.018,-79.589
2020-06-10,39.9,-79.716
2020-06-10,44.635,-72.372
2020-06-10,44.363,-98.214
2020-06-10,64.504,-165.399
2020-06-10,45.523,-122.676
2020-06-10,47.617,-122.319
2020-06-10,39.158,-75.524
2020-06-10,39.739,-104.991
2020-06-10,41.081,-81.519
2020-06-10,42.335,-83.048
2020-06-10,38.441,-105.242
2020-06-10,41.311,-105.594
2020-06-10,44.449,-88.06
2020-06-10,44.919,-123.317
2020-06-10,34.112,-118.153
2020-06-10,36.332,-94.119
2020-06-10,43.099,-73.577
2020-06-10,47.508,-122.349
2020-06-10,35.198,-111.651
2020-06-10,35.615,-88.814
2020-06-10,40.678,-73.674
2020-06-10,26.142,-81.794
2020-06-10,41.375,-74.692
2020-06-10,42.124,-71.115
2020-06-10,42.732,-73.692
2020-06-10,39.214,-122.013
2020-06-10,44.445,-88.072
2020-06-10,41.246,-75.881
2020-06-10,39.29,-76.612
2020-06-10,38.366,-75.593
2020-06-10,40.867,-124.082
2020-06-10,33.415,-111.831
2020-06-10,36.974,-122.03
2020-06-10,35.687,-105.939
2020-06-10,30.153,-85.611
2020-06-10,32.284,-83.472
2020-06-10,28.244,-82.719
2020-06-10,35.046,-85.31
2020-06-10,37.13,-80.409
2020-06-10,38.333,-82.948
2020-06-10,41.16,-81.44
2020-06-10,47.294,-91.257
2020-06-10,38.992,-94.638
2020-06-10,38.789,-90.323
2020-06-10,38.278,-85.737
2020-06-10,41.246,-89.925
2020-06-10,39.002,-76.687
2020-06-10,36.403,-76.753
2020-06-10,37.574,-85.74
2020-06-10,35.781,-78.639
2020-06-10,38.318,-76.454
2020-06-10,38.917,-77.0
2020-06-10,37.674,-82.277
2020-06-10,36.53,-87.359
2020-06-10,44.052,-123.087
2020-06-10,37.48,-86.294
2020-06-10,37.974,-122.531
2020-06-10,33.952,-98.67
2020-06-10,43.217,-123.342
2020-06-10,32.983,-97.176
2020-06-10,45.3,-122.774
2020-06-10,34.226,-77.945
2020-06-11,30.447,-91.189
2020-06-11,36.103,-84.132
2020-06-11,38.303,-77.461
2020-06-11,38.333,-82.948
2020-06-11,34.729,-86.585
2020-06-11,30.284,-81.396
2020-06-11,33.953,-84.55
2020-06-11,35.15,-90.049
2020-06-11,29.955,-90.075
2020-06-11,40.783,-73.966
2020-06-11,40.731,-73.796
2020-06-11,40.441,-79.996
2020-06-11,41.764,-88.29
2020-06-11,30.275,-97.74
2020-06-11,40.484,-88.994
2020-06-11,38.834,-104.821
2020-06-11,31.762,-106.485
2020-06-11,41.661,-91.53
2020-06-11,43.038,-87.906
2020-06-11,42.107,-87.832
2020-06-11,37.804,-122.271
2020-06-11,33.425,-111.94
2020-06-11,33.68,-84.439
2020-06-11,40.69,-73.986
2020-06-11,47.617,-122.319
2020-06-11,42.335,-83.048
2020-06-11,38.992,-94.638
2020-06-11,42.259,-89.064
2020-06-11,36.313,-82.353
2020-06-11,40.808,-96.7
2020-06-11,38.793,-77.272
2020-06-11,38.441,-105.242
2020-06-11,35.781,-78.639
2020-06-11,41.311,-105.594
2020-06-11,41.586,-93.623
2020-06-11,41.97,-71.698
2020-06-11,43.048,-75.379
2020-06-11,40.988,-73.81
2020-06-11,39.763,-86.4
2020-06-11,39.843,-86.398
2020-06-11,45.385,-122.772
2020-06-11,48.052,-122.177
2020-06-11,33.56,-81.72
2020-06-11,39.235,-84.384
2020-06-11,42.214,-70.994
2020-06-11,42.218,-73.865
2020-06-11,36.53,-87.359
2020-06-11,44.543,-68.419
2020-06-11,42.078,-87.821
2020-06-11,40.273,-76.887
2020-06-11,27.078,-80.137
2020-06-11,33.961,-118.355
2020-06-11,35.96,-83.922
2020-06-11,48.388,-115.556
2020-06-11,29.848,-94.891
2020-06-11,41.72,-87.741
2020-06-11,30.421,-87.217
2020-06-11,38.08,-89.382
2020-06-11,34.186,-103.334
2020-06-11,46.654,-120.53
2020-06-11,38.617,-122.866
2020-06-11,39.725,-84.174
2020-06-11,41.878,-73.479
2020-06-11,30.438,-84.28
2020-06-11,35.082,-92.208
2020-06-11,42.07,-87.788
2020-06-11,35.311,-120.832
2020-06-11,40.947,-124.101
2020-06-11,29.211,-81.023
2020-06-11,35.046,-85.31
2020-06-11,35.615,-88.814
2020-06-11,27.767,-82.641
2020-06-11,41.246,-89.925
2020-06-11,40.031,-82.876
2020-06-11,42.174,-83.179
2020-06-11,41.304,-82.975
2020-06-11,41.676,-91.58
2020-06-11,39.84,-88.955
2020-06-11,36.154,-95.993
2020-06-11,41.215,-79.385
2020-06-11,38.254,-85.759
2020-06-11,39.63,-79.956
2020-06-11,40.793,-77.86
2020-06-11,43.911,-69.821
2020-06-11,32.779,-96.8
2020-06-11,40.513,-79.925
2020-06-11,37.48,-86.294
2020-06-11,40.778,-111.888
2020-06-11,37.874,-122.457
2020-06-11,40.831,-73.032
2020-06-11,40.355,-80.051
2020-06-11,35.846,-86.39
2020-06-11,34.226,-77.945
2020-06-12,33.756,-84.39
2020-06-12,39.29,-76.612
2020-06-12,26.563,-81.95
2020-06-12,35.046,-85.31
2020-06-12,26.076,-80.252
2020-06-12,40.428,-74.416
2020-06-12,26.122,-80.138
2020-06-12,38.254,-85.759
2020-06-12,35.15,-90.049
2020-06-12,25.765,-80.194
2020-06-12,37.895,-81.164
2020-06-12,40.845,-73.865
2020-06-12,40.69,-73.986
2020-06-12,36.847,-76.285
2020-06-12,30.166,-81.707
2020-06-12,39.952,-75.164
2020-06-12,27.951,-82.457
2020-06-12,40.064,-80.721
2020-06-12,41.246,-75.881
2020-06-12,37.765,-122.242
2020-06-12,42.846,-83.041
2020-06-12,38.667,-90.442
2020-06-12,41.586,-93.623
2020-06-12,39.867,-84.3
2020-06-12,42.963,-85.668
2020-06-12,39.116,-94.627
2020-06-12,32.832,-117.275
2020-06-12,33.449,-112.074
2020-06-12,45.523,-122.676
2020-06-12,44.951,-93.095
2020-06-12,29.428,-98.488
2020-06-12,37.334,-121.891
2020-06-12,42.488,-82.897
2020-06-12,40.869,-82.318
2020-06-12,27.336,-82.531
2020-06-12,42.367,-72.518
2020-06-12,35.781,-78.639
2020-06-12,47.5,-111.301
2020-06-12,44.076,-103.228
2020-06-12,47.617,-122.319
2020-06-12,34.043,-118.25
2020-06-12,39.53,-119.814
2020-06-12,33.834,-118.342
2020-06-12,32.222,-110.926
2020-06-12,41.661,-91.53
2020-06-12,44.983,-93.267
2020-06-12,37.871,-122.273
2020-06-12,41.311,-105.594
2020-06-12,41.766,-83.628
2020-06-12,40.625,-74.314
2020-06-12,40.156,-76.306
2020-06-12,40.421,-79.788
2020-06-12,47.534,-122.042
2020-06-12,46.686,-123.734
2020-06-12,37.118,-82.827
2020-06-12,48.42,-122.326
2020-06-12,38.979,-76.491
2020-06-12,45.618,-123.113
2020-06-12,41.397,-73.617
2020-06-12,32.421,-104.229
2020-06-12,35.913,-79.056
2020-06-12,40.714,-73.559
2020-06-12,47.811,-122.377
2020-06-12,36.295,-76.251
2020-06-12,36.594,-94.77
2020-06-12,28.113,-81.618
2020-06-12,40.556,-75.982
2020-06-12,46.211,-119.137
2020-06-12,42.734,-84.555
2020-06-12,44.1,-70.215
2020-06-12,42.867,-71.375
2020-06-12,42.868,-71.495
2020-06-12,29.984,-90.153
2020-06-12,42.015,-89.332
2020-06-12,41.63,-87.852
2020-06-12,30.421,-87.217
2020-06-12,40.434,-84.978
2020-06-12,26.93,-82.047
2020-06-12,32.91,-96.132
2020-06-12,40.384,-74.533
2020-06-12,47.253,-122.444
2020-06-12,42.803,-83.013
2020-06-12,36.1,-80.244
2020-06-12,45.148,-122.859
2020-06-12,33.961,-83.378
2020-06-12,42.386,-82.91
2020-06-12,41.1,-80.65
2020-06-12,41.257,-95.934
2020-06-12,42.456,-83.946
2020-06-12,38.627,-90.191
2020-06-12,33.493,-117.148
2020-06-12,41.829,-72.553
2020-06-12,41.732,-70.823
2020-06-12,41.66,-70.817
2020-06-12,41.614,-70.97
2020-06-12,42.003,-71.515
2020-06-12,43.068,-77.625
2020-06-12,42.718,-73.936
2020-06-12,40.154,-74.071
2020-06-12,40.731,-73.796
2020-06-12,40.911,-73.782
2020-06-12,40.886,-74.043
2020-06-12,41.454,-72.819
2020-06-12,37.469,-122.141
2020-06-12,36.737,-119.786
2020-06-12,37.454,-122.182
2020-06-12,36.166,-86.784
2020-06-12,32.387,-83.355
2020-06-12,29.827,-82.597
2020-06-12,33.521,-86.802
2020-06-12,30.833,-83.28
2020-06-12,39.612,-86.112
2020-06-12,38.668,-90.333
2020-06-12,43.013,-83.687
2020-06-12,42.361,-92.768
2020-06-12,39.725,-84.174
2020-06-12,37.74,-121.426
2020-06-12,35.91,-79.075
2020-06-12,37.275,-107.88
2020-06-12,38.041,-84.504
2020-06-12,40.808,-96.7
2020-06-12,41.482,-81.67
2020-06-12,29.855,-89.991
2020-06-12,42.886,-78.878
2020-06-12,43.038,-87.906
2020-06-12,36.199,-86.521
2020-06-12,40.714,-74.006
2020-06-12,40.866,-73.532
2020-06-12,37.442,-122.145
2020-06-12,45.333,-93.736
2020-06-12,44.028,-92.749
2020-06-12,44.458,-87.503
2020-06-12,48.76,-122.488
2020-06-12,34.226,-77.945
2020-06-12,35.613,-77.366
2020-06-13,39.29,-76.612
2020-06-13,41.583,-72.503
2020-06-13,41.384,-72.903
2020-06-13,41.659,-72.368
2020-06-13,41.443,-72.018
2020-06-13,40.845,-73.865
2020-06-13,40.69,-73.986
2020-06-13,40.731,-73.796
2020-06-13,41.524,-72.076
2020-06-13,39.3,-75.605
2020-06-13,41.829,-72.553
2020-06-13,41.343,-72.131
2020-06-13,35.373,-119.019
2020-06-13,41.974,-91.677
2020-06-13,41.85,-87.65
2020-06-13,21.402,-157.74
2020-06-13,39.145,-121.592
2020-06-13,37.779,-122.419
2020-06-13,45.086,-93.135
2020-06-13,32.946,-87.117
2020-06-13,33.68,-84.439
2020-06-13,35.053,-78.878
2020-06-13,26.166,-80.208
2020-06-13,25.765,-80.194
2020-06-13,26.003,-80.224
2020-06-13,26.239,-80.125
2020-06-13,35.781,-78.639
2020-06-13,27.951,-82.457
2020-06-13,26.659,-80.241
2020-06-13,42.588,-72.599
2020-06-13,41.18,-73.191
2020-06-13,38.834,-104.821
2020-06-13,45.862,-122.67
2020-06-13,45.672,-118.789
2020-06-13,45.993,-123.911
2020-06-13,47.617,-122.319
2020-06-13,36.99,-86.444
2020-06-13,38.029,-78.477
2020-06-13,38.041,-84.504
2020-06-13,38.913,-75.428
2020-06-13,40.736,-74.173
2020-06-13,37.539,-77.434
2020-06-13,33.837,-117.914
2020-06-13,37.871,-122.273
2020-06-13,34.98,-101.92
2020-06-13,29.884,-97.674
2020-06-13,37.804,-122.271
2020-06-13,34.581,-118.125
2020-06-13,29.428,-98.488
2020-06-13,32.717,-117.166
2020-06-13,32.758,-94.345
2020-06-13,30.047,-99.141
2020-06-13,41.661,-91.53
2020-06-13,42.335,-83.048
2020-06-13,44.983,-93.267
2020-06-13,42.906,-88.139
2020-06-13,42.871,-71.952
2020-06-13,43.387,-87.876
2020-06-13,44.3,-120.834
2020-06-13,38.895,-98.861
2020-06-13,44.938,-123.03
2020-06-13,38.558,-91.012
2020-06-13,31.327,-89.29
2020-06-13,36.71,-81.977
2020-06-13,41.026,-73.628
2020-06-13,20.765,-156.446
2020-06-13,34.043,-118.25
2020-06-13,42.592,-72.31
2020-06-13,33.332,-105.673
2020-06-13,35.687,-105.939
2020-06-13,42.545,-72.608
2020-06-13,30.488,-90.862
2020-06-13,42.548,-72.397
2020-06-13,40.799,-81.378
2020-06-13,39.759,-84.192
2020-06-13,46.787,-92.098
2020-06-13,38.744,-90.305
2020-06-13,39.595,-75.063
2020-06-13,36.073,-79.792
2020-06-13,34.802,-86.972
2020-06-13,30.487,-90.958
2020-06-13,34.298,-83.824
2020-06-13,32.376,-86.31
2020-06-13,32.645,-85.378
2020-06-13,29.895,-81.314
2020-06-13,38.763,-93.736
2020-06-13,26.142,-81.794
2020-06-13,41.586,-93.623
2020-06-13,42.585,-87.824
2020-06-13,40.423,-104.709
2020-06-13,41.49,-71.313
2020-06-13,39.684,-75.75
2020-06-13,42.096,-70.711
2020-06-13,30.633,-97.677
2020-06-13,39.612,-86.112
2020-06-13,40.2,-76.73
2020-06-13,40.441,-79.996
2020-06-13,42.328,-75.312
2020-06-13,43.833,-72.634
2020-06-13,41.081,-81.519
2020-06-13,42.194,-122.709
2020-06-13,39.709,-84.063
2020-06-13,40.673,-74.686
2020-06-13,43.089,-83.694
2020-06-13,41.528,-90.507
2020-06-13,41.827,-72.73
2020-06-13,26.532,-80.091
2020-06-13,43.914,-69.965
2020-06-13,32.157,-94.337
2020-06-13,40.116,-88.244
2020-06-13,38.7,-121.287
2020-06-13,32.162,-81.904
2020-06-13,42.774,-73.701
2020-06-13,30.628,-96.334
2020-06-13,35.409,-80.582
2020-06-13,30.214,-92.375
2020-06-13,34.77,-84.97
2020-06-13,33.918,-118.402
2020-06-13,38.789,-90.323
2020-06-13,26.122,-80.138
2020-06-13,32.532,-93.5
2020-06-13,35.319,-82.461
2020-06-13,41.369,-73.966
2020-06-13,39.769,-86.158
2020-06-13,30.332,-81.657
2020-06-13,31.608,-81.886
2020-06-13,39.101,-94.579
2020-06-13,46.211,-119.137
2020-06-13,30.224,-92.02
2020-06-13,40.417,-86.875
2020-06-13,32.319,-106.77
2020-06-13,38.097,-121.388
2020-06-13,37.731,-88.933
2020-06-13,39.63,-79.956
2020-06-13,41.308,-72.928
2020-06-13,34.77,-92.267
2020-06-13,28.535,-81.387
2020-06-13,40.917,-74.172
2020-06-13,32.471,-85.001
2020-06-13,37.666,-82.772
2020-06-13,44.022,-92.47
2020-06-13,40.679,-73.577
2020-06-13,30.508,-97.674
2020-06-13,38.366,-75.593
2020-06-13,37.334,-121.891
2020-06-13,34.35,-119.067
2020-06-13,41.409,-75.665
2020-06-13,41.475,-81.546
2020-06-13,43.55,-96.7
2020-06-13,42.473,-83.222
2020-06-13,33.924,-78.019
2020-06-13,41.053,-73.539
2020-06-13,43.048,-76.147
2020-06-13,39.987,-88.261
2020-06-13,47.007,-122.911
2020-06-13,39.928,-75.274
2020-06-13,42.142,-71.25
2020-06-13,44.358,-89.086
2020-06-13,38.068,-78.889
2020-06-13,41.762,-72.742
2020-06-13,33.979,-118.03
2020-06-13,39.116,-94.627
2020-06-13,39.152,-77.982
2020-06-13,38.952,-92.334
2020-06-13,37.094,-88.08
2020-06-13,47.903,-91.867
2020-06-13,39.617,-75.08
2020-06-13,32.725,-97.321
2020-06-13,40.695,-80.305
2020-06-13,39.952,-75.164
2020-06-13,40.917,-72.662
2020-06-13,45.561,-94.162
2020-06-13,42.11,-86.48
2020-06-13,37.959,-121.298
2020-06-13,30.096,-95.62
2020-06-13,36.799,-78.458
2020-06-13,44.544,-73.148
2020-06-13,40.172,-74.672
2020-06-13,43.091,-77.515
2020-06-13,42.418,-71.106
2020-06-13,36.835,-81.515
2020-06-13,41.912,-86.01
2020-06-13,37.442,-122.145
2020-06-13,30.153,-85.611
2020-06-13,34.729,-86.585
2020-06-13,33.521,-86.802
2020-06-13,30.694,-88.043
2020-06-13,33.792,-82.479
2020-06-13,35.046,-85.31
2020-06-13,26.622,-81.841
2020-06-13,27.767,-82.641
2020-06-13,38.427,-89.914
2020-06-13,43.012,-88.231
2020-06-13,39.961,-82.999
2020-06-13,38.336,-90.15
2020-06-13,36.425,-121.326
2020-06-13,30.833,-83.28
2020-06-13,40.05,-105.05
2020-06-13,40.965,-76.884
2020-06-13,38.254,-85.759
2020-06-13,38.592,-75.291
2020-06-13,40.426,-79.813
2020-06-13,47.606,-122.333
2020-06-13,40.863,-76.794
2020-06-13,34.765,-83.064
2020-06-13,42.526,-71.095
2020-06-13,38.246,-122.631
2020-06-13,38.441,-122.721
2020-06-13,38.557,-90.381
2020-06-13,40.787,-74.389
2020-06-13,33.353,-111.789
2020-06-13,33.433,-112.367
2020-06-13,43.288,-77.793
2020-06-13,46.126,-67.84
2020-06-13,26.141,-80.214
2020-06-13,34.114,-107.239
2020-06-13,38.714,-90.432
2020-06-13,33.241,-111.633
2020-06-13,40.66,-73.645
2020-06-13,33.625,-112.366
2020-06-13,38.593,-90.357
2020-06-13,38.583,-90.663
2020-06-13,39.994,-75.272
2020-06-13,40.686,-76.196
2020-06-13,40.808,-96.7
2020-06-14,35.227,-80.843
2020-06-14,32.0,-80.846
2020-06-14,40.783,-73.966
2020-06-14,40.845,-73.865
2020-06-14,38.964,-84.081
2020-06-14,38.834,-104.821
2020-06-14,46.589,-112.039
2020-06-14,47.66,-117.429
2020-06-14,32.768,-117.028
2020-06-14,36.175,-115.137
2020-06-14,33.415,-111.831
2020-06-14,33.831,-116.547
2020-06-14,33.449,-112.074
2020-06-14,37.779,-122.419
2020-06-14,42.671,-83.034
2020-06-14,44.054,-71.128
2020-06-14,42.032,-87.742
2020-06-14,43.475,-110.769
2020-06-14,41.257,-95.934
2020-06-14,42.374,-71.11
2020-06-14,42.949,-76.429
2020-06-14,43.048,-76.147
2020-06-14,34.257,-85.165
2020-06-14,40.69,-73.986
2020-06-14,41.081,-81.519
2020-06-14,41.343,-72.131
2020-06-14,41.749,-72.867
2020-06-14,42.225,-121.782
2020-06-14,35.564,-89.646
2020-06-14,33.664,-117.994
2020-06-14,33.77,-118.203
2020-06-14,41.515,-81.56
2020-06-14,41.034,-73.763
2020-06-14,40.762,-73.329
2020-06-14,40.733,-73.445
2020-06-14,41.061,-72.326
2020-06-14,40.705,-73.375
2020-06-14,40.655,-73.579
2020-06-14,40.727,-73.634
2020-06-14,40.706,-73.62
2020-06-14,40.868,-73.426
2020-06-14,43.455,-76.507
2020-06-14,42.253,-71.002
2020-06-14,40.731,-73.796
2020-06-14,40.351,-76.138
2020-06-14,38.097,-121.388
2020-06-14,33.196,-117.379
2020-06-14,32.717,-117.166
2020-06-14,40.606,-74.135
2020-06-14,36.166,-86.784
2020-06-14,41.262,-75.896
2020-06-14,29.094,-97.289
2020-06-14,42.886,-78.878
2020-06-14,29.895,-81.314
2020-06-14,41.308,-72.928
2020-06-14,32.615,-93.287
2020-06-14,39.196,-94.684
2020-06-14,39.101,-94.579
2020-06-14,35.781,-78.639
2020-06-14,35.053,-78.878
2020-06-14,29.76,-95.364
2020-06-14,40.793,-77.86
2020-06-14,37.822,-121.998
2020-06-14,30.224,-92.02
2020-06-14,41.081,-81.519
2020-06-14,41.134,-81.485
2020-06-14,33.756,-84.39
2020-06-14,38.52,-89.987
2020-06-14,39.127,-84.514
2020-06-14,38.952,-92.334
2020-06-14,38.041,-84.504
2020-06-14,36.853,-75.978
2020-06-14,40.652,-74.259
2020-06-14,40.008,-79.078
2020-06-14,42.335,-83.048
2020-06-14,39.595,-75.063
2020-06-14,32.779,-96.8
2020-06-14,38.791,-121.236
2020-06-14,33.16,-117.339
2020-06-14,42.694,-72.456
2020-06-14,21.433,-157.967
2020-06-14,21.307,-157.858
2020-06-14,39.769,-86.158
2020-06-14,41.661,-91.53
2020-06-14,43.381,-92.114
2020-06-14,37.084,-94.514
2020-06-14,37.687,-97.331
2020-06-14,34.746,-92.288
2020-06-14,40.441,-79.996
2020-06-14,47.606,-122.333
2020-06-14,38.964,-84.081
2020-06-14,36.644,-93.219
2020-06-14,30.396,-86.229
2020-06-14,42.433,-82.924
2020-06-14,30.438,-84.28
2020-06-14,25.765,-80.194
2020-06-14,42.998,-78.188
2020-06-14,40.736,-74.173
2020-06-14,41.482,-81.67
2020-06-14,30.276,-86.008
2020-06-14,30.33,-86.165
2020-06-14,42.639,-83.291
2020-06-14,45.862,-122.67
2020-06-14,45.993,-123.911
2020-06-14,44.536,-122.907
